Q07889	Q5TCZ1-2
P50222	Q08AF8
Q9BWG6	Q6PF18
P28070	P20618
P04792	P00533
Q9BTT4	A0JLT2
P49639	P20618
Q14526	Q13363
Q04864	Q9BRG1
P31273	P13807
Q5JR59-3	Q9BT92
P86480	Q6P1W5
Q8WV28	P62993
Q14980	Q9NYB0
Q93062	Q02930-3
O43790	Q07002
Q8TBB1	Q8TBK6
P42575	P42575-1
P31321	Q8IVT4
O43829	P62875
Q15735	Q8NHQ1
A7MD48	Q16543
P62263	O00233
Q53HL2	O15392-1
Q8ND30	P46108
O14936	O14910
Q9Y4C2-2	Q9UJV3-2
O43809	Q49A26-4
Q8TAE8	A2RRN7
Q7Z3Y8	P05787
P26371	Q5T751
Q9GZZ9	O95166
P14621	O00204
Q9Y5V3	O14503
P50539-3	P60370
P51687	Q0VD86
O00255-2	Q00653-PRO_0000030322
Q7Z5V6-2	Q5T749
Q7Z3S9	O14764
Q5JR59-3	Q9H503-2
O95994	Q9UMX0
Q7Z3Y8	Q8NDH6-2
Q9H0W8	Q9UL41
P60328	Q9Y223-2
P31994	P01857
Q8IUC1	P09234
Q13049	P55040
O43251-10	Q8N9W6-4
Q70EL1-9	P52597
Q8TBB1	Q86XM0
Q13829	P25786
O95954	Q8N3R9
Q96MX6	Q9H6T3
Q92569	Q9NP31
Q8WYH8	Q05084
P30519	Q9Y2X7
Q9H503-2	Q8N7W2-2
Q99570	Q96F24
P15884	O60336
L7RT22	Q7Z3S9
P19012	P00540
Q9BQD3	Q99819
Q08043	P48668
P49639	Q9BYR3
Q96KQ7	P38919
A8MQ03	Q8NDP4
Q8N9I9	P07947
P30533	Q99523
Q8N720	Q14192
Q6PGQ1	Q9NUL5
Q16236	P13805-3
Q96EY1-2	Q9H614
Q9NRI5-2	P57075-2
Q13895	P51114-2
Q9HD26	Q6RVD6
Q7Z4N8	P43356
P42025	Q13561
Q15323	Q96FQ7
Q86VK4-3	Q96QF0-7
Q9BVI4	Q13422
Q5T7P2	O95967
Q96H20	Q9NW38
Q96GS4	Q9Y2Q5
Q7L273	P55040
Q96BY2	Q969Q6
Q16611	Q07820
P25963	P34947
Q9NWZ5	Q6ZMZ0
P20618	Q96N16
O00506	Q9NVK5
P60412	P54619
Q96HH9	Q96F15
Q4ZG74	Q15323
P61077	Q9BY78
P62993	P00738
Q96D09	Q5W150
Q77UU1	Q86VP1
Q9Y2B0	P18825
Q2TAL6	Q49AN0
O75382	P51668
Q16609	O43741
Q12800	P54922
Q9H0N5	P20823
P04004	Q9HD26-2
Q8WYB5	Q9HCY8
A5D8V6	Q12951-2
Q99942	Q15758
Q9NPE6	P24593
Q9BYR3	Q5T7P2
O76083-2	P60328
Q9BYR5	Q5TA82
P61925	Q96FJ2
Q9H000	Q9Y2X8
P54646	Q6NT76
Q5W5X9-3	Q9Y5V3
P67809	Q08211
Q96CV9	P04275
P02511	P07315
P62805	P84243
P43356	Q99719
Q99750	Q8IYX8
Q8IYX8-2	Q96PV4
Q9HD26	Q9BYD6
Q14119	Q5SWW7
P29350	Q13643
Q96D09	Q9NU39
P55884	O00571
Q15303	Q96J02-2
Q08117-2	P15976-2
O15078	O95684
Q86YD7	Q96Q35-2
P18085	Q9UNS2
P13569	P11021
Q15773	O95816
P32927	P04141
O43741	Q8N9N5
Q8NHY3	O00308
O76011	Q9HC52
Q9H190	O75689
Q7Z3Y8	Q8NDC4
Q8IWZ5	Q9UKT9
Q99836	Q8NFW5
Q53SZ7	A8MQ03
Q14790	Q14790
P42226	P24394
Q96BS2	Q9NP66
Q9BSE2	P11686-2
P60409	Q9HAZ1
Q5T751	Q9NRQ2
Q96FZ5	Q15849
Q13526	P50222
O00505	Q6ZMK1-3
Q8IYS1	Q9UM22
Q8TCA0	O96006
Q9Y2W2	P06241
P34897	Q96FJ2
Q9NWQ9	Q8N7W2-2
Q86UR1	Q9UFD9
P29692	O95352
Q96NU1	Q12933
Q6PF05	A6NI15
P31273	Q13077
P02749	P31749
A1L4H1	Q13077
O76041	Q96R06
P56211	Q5MJ68
P61978-2	P0DJD3-2
P53365	P53365
Q8N6L0	P11215
Q4U2R8-2	Q8NFW5
Q96GD4	Q8WYJ6
O43561-2	Q15849
Q16656-4	Q14119
Q6A162	P08631
Q3LI66	Q13227
Q9HC16	Q9HC16
Q8NEC5	P08151
Q6NUJ5	A6NEM1
P47929	Q15750
P28070	Q9Y5K5
Q09028	Q13330
Q9NRD5	O14737
O60447	P48730
A8MQ03	P60370
Q12846	O15155
Q9C086	A6NEM1
Q99558	Q16543
Q9BUI4	Q9NZQ3-3
O76081	P43115-12
Q3LI66	Q9NQ87
O95995	P19012
Q6RW13	Q16617
O76064	P49760
Q6A162	Q969U6
Q86U28	Q96HA8
Q9H8S9	Q13049
Q96MT4	Q16613
O15530	P23467
A1L4F5	O43186
Q96HB5	Q9P2R6
Q9UKE5	Q9Y4K3
Q6ZNL6	O43463
Q07002	Q15323
Q8IYX8-2	Q8N4P3
Q96GT9	Q8NEA9
Q9UKT9	Q9UBW7
Q8N3L3	Q8NEH6
Q96IV0	Q6AI39
Q96ED9-2	Q9UII5
P0C671	P45984
Q6P158	P60410
Q8IW35	O15078
Q14161	Q15025
Q13077	Q3B820
Q9NVE4	P19012
Q9H2G9	P36508
Q6FHY5	Q8IWB6
Q15853	Q6FG41
Q96IW7	Q96HJ5
P57075-2	Q96D03
P62993	Q9H706
Q3MII6	Q8TCE9
P25787	O14818
Q7Z6G3-2	A0A024R8L2
P30301	Q9GZY8-5
Q15025	Q96EZ8
Q96HA8	P02792
Q7Z3S9	Q96D16
Q49AR9	O94868-3
Q14584	P60410
O75031	Q9C0C4
Q13136	Q14241
O14936	P41134
O15320	Q9Y6C2
A0A0S2Z4G9	P19012
Q9NQ48	O00560
Q13418	P48643
Q96GD4	P08238
Q96A09	O76011
Q9UHD9	Q8TD06
O76011	P28799
O43157	Q04912
Q9BYP8	Q9BYE3
P01137	Q5TA77
Q9H8S9	P49585
Q8NBZ0	Q9Y265
P67775	Q5VSL9
P16144	Q77UU1
Q14142	Q86Z20
Q08426	Q9C035-3
O76011	Q86WC6
O60563	O94992
Q96E11	Q8N9N5-2
P11802	Q8IZT6
O60896	Q9BYQ3
O76013-2	Q6NYC8
Q7L273	P14373
Q96HA8	O14519
Q63ZY3	P25791-3
O75031	P59797
Q9BVN2	O00308
P19320	Q15102
Q9BSM1	Q93009
Q4G0R1	Q92619
Q96DX5	V9HWH2
Q9C026	Q8NI38
Q8N443	O76013-2
Q5TD97	Q9HB19
Q9NYJ8	P52747
Q5TZK3	Q9BRK4
Q04864	P48065
Q9NS73-5	P33993
O95460-2	Q96KQ4
P26368-2	P78362
Q969F0	Q9NX47
Q01105	P50222
Q719H9	Q7L775
O15409	O15409
P25789	Q16665
Q9UDY8	Q9Y6K9
P52655	Q96CA5
Q9Y3B7	Q13554-3
P49638	Q6ZPD8
P23508	Q9NV31
P36406	Q01546
O95816	Q5S007
Q9H2S5	Q6PF18
Q8TD31-3	Q9UJV3-2
Q15645	P21964
P04626	P07900
Q96SF7	O95947
Q99816	Q8TBB1
Q13643	Q8NE01
P30203	Q13740
P08631-2	Q7Z3S9
P31946	Q13627-2
Q9NUL5-4	P60409-2
O76011	Q9Y342
Q5TAB7	Q05BK6
Q59EK9-3	O00560
Q8NBI2	Q96GF1
Q08117	Q6A162
O60551	P20290-2
Q92769	Q9P2K3
Q13526	Q16254
Q99816	Q96PV6
Q7L2E3	Q96C10
Q6NYC8	Q9UGI0
O95817	Q9UJY1
P63165	Q7KZS0
Q9P2K3	Q9UJV3-2
Q92902	Q9NQG7
P54852	Q5T700
Q14592	P15622-3
Q9Y5B8	Q9UGJ1
O96006	P07602
Q14241	P51114-2
P17024	A6NEM1
P14678-2	Q8ND90
Q96D03	O95429
Q86TI0	Q6P2D0
P52294	P15918
Q96CS2	O75558
Q13323	Q07817-1
A8MQ03	O75800
O43790	Q3SY00
Q8WVV4-1	Q86YD7
Q9NSC5	Q96HB5
A6NI15	Q7Z6G3-2
D3DU92	P49760
P55072	B1AQ61
Q00987	P23396
Q9NUH8	Q8TB36
A0A0A0MR97	O75031
Q3SY84	Q7Z3Y8
Q9UBL3	O15294
Q6ZUT1	Q9BV90
Q9NQC3-2	Q9BQ24
O75351	Q9UQN3-1
Q63ZY3	Q9H2G9
Q6NX45	Q8TF50
Q7Z3S9	Q9P121-3
Q9H257-2	Q9UGI0
Q17R54	Q96LT7
O75665	Q96FJ2
P07305	P62993
P13861-2	O43687-2
O75360	Q3LI70
Q9UHP6	Q86WT6-2
Q59EK9-3	Q15561
P53367	Q8WZ55
O14964	Q96LR2
O15060	O00444
A8MQ03	O95817
Q969G3	P0C7W6
P54105	P62308
Q99836-1	Q9NWZ3
P41235-3	P11532
Q8N8V4	Q9Y6N9-4
Q8NA61	Q6PJG3
Q9NYB9	Q569H4
Q6A162	P00540
P60409-2	Q9NV56
Q8NI38	Q4VAX2
Q96DZ9	Q99259
Q8WW34	Q7Z6J4
Q13620	Q15910
O43557	Q8N2H4
Q5BKX5-3	P31273
O43251	Q9NWB1
Q04323	Q9HCM9
P52597	Q86V38
O15160	P0C7X2
Q9P2K3-2	Q6PI77
O00267	P19387
Q9BVG8-5	Q969E8
Q9NPJ6	A2BDD9
O60684	Q92993
P29972	Q8WV44
P07814	Q8IWL3
Q8IUQ4	Q9H0A9
Q96SW2	Q8IVT2
Q9NUL5	Q96EV8
O43169	O60238
Q9NSC5	O94915-2
P26368-2	P84103
P25786	O75525
Q9NRL2	O60264
P50402	Q9UNY5
Q13561	Q8N3L3
Q9NU63-3	P50402
P13501	P80162
Q8N8B7-2	P14373
Q01453	P27105
Q6ZVK8	P49366
P25490	P60328
Q6ZVT0-3	O76013-2
Q9NQL9	Q14847-2
Q9UKT9	O00311
Q8IUQ4-2	O95429
Q96NC0	Q9P1Z2
Q6PJG3	Q8NA61
Q15041	Q9HC62
P49450-1	P62805
Q9BYQ0	P0C7H8
Q15418	Q14160
Q9NRI5-2	P36508
Q08379	A4D1E9
O75530	Q6ZN18-2
P29317	P20827
Q99750	Q96D16
Q969S2	Q04864-2
P41238	Q00534
Q8N1B4	Q9UID3-1
Q13422	Q9P0T4
P60328	P48023
P27449	P35372-10
P98170	Q8IUQ4
Q96EQ0	P55291
Q96N16	Q9H0I2
Q5JST6	Q9H871
O43711	Q8NAE3
Q5MJ10	Q86UB2
Q8IX06	Q68D86
P08779	Q9C0C4
P49069	O43561-2
Q13895	A6NEM1
Q2I0M5	Q6P158
Q86UD0	O75496
P57075-2	Q92764
Q53H54	Q8TBB1
P56545-3	Q6ZSJ9
P09211	P49639
Q9NRQ2	Q8N0U1
Q9BXC9	Q8IWZ6
P15559	P15559
P08631-2	Q92569
Q9BRK4	Q5T6S3
Q13323	A5PKU2
Q8NG50	Q96HT8
Q09470	P78352
P46108-1	P00533
Q96HA8	Q9UQM7
Q5VTR2	P42858
Q9P2K3-2	Q12933
Q9NRD5	Q96KN3
O00746	P55273
Q96T60	Q13554-3
Q9Y250	A2BDD9
Q12774	P14373
Q9BVG8	P37198
P61968	Q14847-2
Q8NF64-2	Q8N5N6
P31321	O95456
O95967	P01024
Q6PD74	O43747-2
P19320	P40429
P21217	Q5BVD1
Q86UV6-2	P0CG20
Q9UL18	Q15633
Q9NZL4	O95967
P29972	P60410
P17480	Q01105
Q5JR59-3	Q6PF04
Q53SE7	Q14980
P31749	Q96EB6
Q5I0X7	Q9Y5V3
O15155	Q9H115
P52742	Q9NZC7-5
Q9P000	Q7Z4G1
A0A024R8A9	Q8N8I0
Q13137	Q8WU02
P27658	Q02446
Q9Y6K9	O60711
P41235	Q99967
P15976	Q8TES7-6
Q9NVV9	Q9NWQ4-1
Q9BYQ6	Q6UY14-3
Q6UWV6	Q9UDV6
P25791	O14627
Q96MU7	Q15287
O96006	O96006
Q8TAU3	Q04864
Q08379	Q8TAU3
P17706	P10912
P14373	Q6FGU7
O43679	Q9BVM4
Q63HR2	P59991
Q9BYQ4	P60409
Q6L8G9	Q96FE5
Q5TA76	B2RUY7
Q9BRJ7	Q9UKT9
O43586	P00540
Q92993	P04637
Q9UIK5	Q7Z3S9
P05107	Q9UN30-2
Q96HA8	Q9Y4F5-3
P60409	Q15973
Q92769	Q9UKG1
Q96BA8	Q9UBY5
Q8NA61-2	Q99909
A6H8Z2	Q5TA81
Q8TBB1	Q6P2H3-3
Q6VB84	P59991
Q6FHY5	Q9NUH8
Q96EZ8	Q13422
P60411	Q8IYI8
Q96GF1	Q9Y2X8
Q15121	P28482
Q5VWN6	P84090
Q9NYB0	Q5JTV8
O00233	P17980
Q6NSM0	O95967
Q5T753	Q701N4
Q9GZV7	Q92764
O43602-2	P50221
P19320	P47756
Q9BSM1	A0A0C3SFZ9
Q96MU6	P60409
Q08117	P55081
Q9UJ70-2	Q15327
P06241	Q9H204
Q8IYF3-3	Q6NYC8
Q9NRD5	Q86YD7
P26678	Q14318
Q8NEL9-2	O43167
P11217	P11216
O60336	Q8IUQ4
Q96IK5	Q13066
Q9H9E3	O14530
Q6L8G9	O76003
P52306-5	Q9Y3L5
O76015	P62195
Q9NX70	P49336
Q8N5M9	Q02297-10
Q96KN7	Q7L190
O76011	Q0D2K3
Q9NRF9	Q9NRG0
P25800	Q08117
Q7Z3C6-3	Q3LI66
P14373	O14964
P21757	Q7L5A8
O95619	P61244
Q2TAK8-2	Q53EZ4
P62917	P19320
O15514	A0JLT2
O00305	P56545-3
Q08117-2	P26368-2
Q9H0A8	O60826
Q99683	P31946
Q6NUJ2	Q63HR2
P62491	P61981
Q6XD76	P15884-3
P25791-3	Q9UJC3
Q9UJX6	Q12834
Q9BXF9	Q9H8Y8
Q9NUL3	P19525
P80188	Q9H6B4
Q08379	Q68DK2-5
Q96AP4	P50281
Q2NKX8	P42858
Q8N8X9	P50402
Q8WXH0	Q9UKG1
Q12841	Q14689
Q8TEW0	P33151
P60412	Q5TA77
Q49A26-4	P49366
P30484	P43628
Q9Y6K9	Q8WV44
Q13643	Q9NU19
Q8N720	Q8TBB1
Q9H8Y8	P11926
Q9UJV3-2	Q8WXE1
Q13480	P46109
P15622-3	Q9BRK4
Q08117	P60411
Q499Y1	Q3LI66
Q08050	O75152
P98175	Q96PQ6
Q13515	Q8N0S2
Q5T700	Q9NZG7
P60370	O43597
Q5D1E8	Q9Y297
P24394	P29350
O15162	Q01844
Q92630	O43379
B7ZLH0	O43639
Q49A26-4	Q0P5N6
Q9H9G7	Q9UKV8
Q15041	Q86UA3
Q6FHY5	Q96FX2
P17024	O76015
O76081	P10809
P23945	P27348
Q96CS7	Q9NQ87
Q8IXW6	Q16555
Q13829	Q13829
Q8NHY3	Q15691
Q96IW7	Q9GZY8-5
O14503	Q14847-2
P19012	Q8N3L3
Q969G3	P50222
Q8N1B4	P46087
Q9GZV9	P11362
Q8WV44	Q86XF7
Q9BTL3	Q9BXF9
P23508	Q8TAU3
Q96C00	Q96C00
Q9BT49	Q15323
Q96EP1-2	P51668
Q6NT76	A1A5B0
Q9UH99	Q8NF91-1
Q14088	Q676U5
Q9C086	Q8N9W6-4
Q04864-2	P42773
Q9UPT5	Q8IYI6
Q8NBZ0	P25786
Q14511	Q04864
Q9BQD3	Q92630
Q8N6N6	Q9UKT9
P61313	P50222
Q13596	Q96DZ9-2
Q9UBK9	Q03112
Q8IYX8	Q9BW62
Q8IYI6	P15884-3
Q8IYA8	Q8NA54
Q9BQ66	P05187
Q9NYB0	P18510
Q92609	Q9UJT9
Q9H2G9	Q86UY0
P61088	Q9UNE7
P26367	Q96Q77
A5D8V6	O15496
Q86U70-2	Q9BWW4
Q5W150	Q6A162
P0C7H8	Q05952
P47897-2	Q9H9H4
Q15831	Q9C0K7
Q3LI72	Q8IUC2
Q9BVG8-5	O95678
Q9BYQ6	Q5T753
Q07627	Q6ZMK1-3
O94905	O75477
Q6PF18	Q9H0I2
Q9NYB9-2	Q08117-2
O95994	P62875
Q6FGJ9	P46439
Q6FHY5	Q5TAP6
Q8IWZ5	Q92922
Q14847-2	Q96M29
Q96IW7	P21217
O95070	P48449
Q9BSU3	Q8WYK0
Q13557-8	Q9UQM7
Q63HR2	P60410
A6NJB7-2	Q6UY14-3
Q9BRA2	Q96B26
P67775	Q14BN4
Q14D33	Q13137
Q9BRX9	Q9H5Z6-2
Q96C03	Q9UI14
Q9HCK0	Q9UER7
Q06609	O43502
O75830	Q96EQ0
P42224-2	P42224-2
O43172	Q9Y4Z0
A0A087WZT3	Q6FHY5
Q07955	Q01081
Q8N9N5	P25791
Q8IXS0	Q8IYF3-3
O60573	O43597
Q14145	Q9P202
Q16649	O14503
Q15276	O75604
Q8N1B4	Q8TD31-3
A6NI15	O14645
P25800	Q8TAU3
Q9NVV9	Q92914
Q86UW9	Q49A26-4
Q8WVS4	Q8TF09
Q9NRI5-2	Q8IYR0
Q8N6L0	P52803
Q96GN5	Q9Y2D8
Q8ND90	Q8TBB1
Q6A162	O75427
Q12888	Q13315
P10912	P10912
P12004	Q96DZ9-2
Q01094	Q13547
Q6FHY5	Q9UBU8-2
P49810	Q9BQ95
P68543	P55072
O60336	Q8IYF3
Q9H2X0	Q5T751
P50221	Q08493-2
Q8IXL7	Q08379
Q92993	Q8NHQ1
O43765	Q02747
P25791-3	P26038
Q9UQM7	A0A0C4DGF1
P23258	Q9UGJ1-2
Q6ZT98-3	P61968
Q12933	Q08117
P04637	P43356
Q15019-1	Q16181
O43464	Q9UL63
Q9UBT7	Q9UJW9
A0A0S2Z4Q4	Q6NUQ1
Q9NX01	Q9NZD8
P60410	Q13214-2
Q9HCK0	Q9BWT7
P55061	P48547
Q08AI6	A5PKU2
Q13643	P59990
O75626	O75925
Q9Y6H3	Q6P597-3
O75360	Q8N0V1
P48039	P11021
Q13561	P24522
O43365	Q15437
P03372	Q12778
Q8TAU3	Q13643
Q8N163	Q96EB6
Q96HL8	Q9H9H4
P00492	Q96G04
O75376	Q92922
P30301	Q16623
P49639	Q08AG9
Q9BPX1	P09234
Q9H2G4	Q2KHN1
Q15365	Q6ZRY4
P50222	Q8N5M4
O95183	P32856-2
Q7Z5V6-2	Q9NSC5
Q7Z3S9	Q12815
Q93034	Q15843
P62136	O00566
O43820	O75553
Q99932-2	Q9UHF1
P00492	Q9NZD8
P21549	O76011
P55317	P10276
Q13323	P26678
O95363	Q96DZ9
Q9H3S7	Q99816
P19012	P48047
Q96PF1	Q03989
Q96F24	P24863
P52298	Q09161
Q96JM7-2	O60568
Q6PEX3	Q15645
Q96LW2	Q08AM6
Q8N0U6	Q8N5C8
P60410	P16144-2
Q8WYH8	Q6ZUJ4
O15078	Q9UPN4
Q15323	Q64LD2-2
P42858	Q9UIS9
Q8IY33	O43707
Q969H6	Q9C0F1
P43364-2	Q7Z614
Q96E35	O75177-5
O14763	Q14790
Q06418	Q9BYR5
Q8ND25	P62837
Q9UKS7	P56545-3
Q99750	Q9H7H0
Q96IZ5	Q5JR59-3
P26639	P19320
Q14684	P22087
Q7Z3Y8	Q9H307
P20794	Q9UM11
P42224	P15260
Q9Y5A7	Q9NZN9
Q9NX04	Q9Y6H3
Q5W5X9-3	Q7Z3Y8
Q8IZP0	Q7L576
P54646	Q3MJ62
Q08379	Q14687
Q6NVU6	Q7Z3K3
P61088	Q96FW1
Q7Z698	O14633
Q8N6L0	D3DR40
Q9HCM9	Q96LR5
Q6A162	Q86UD4
Q96NZ9	Q9UHD9
Q16623	Q8N511
Q9UJX2	P32856-2
O75153	Q68CZ1
Q8N1B4	O75558
Q02930-3	Q9NR55
O14561	O43482
Q08379	Q9NX04
P52294	Q9BUI4
Q5S007	P19338
Q2TAC2-2	Q9HAV7
P17661	P19012
O00410	P60520
P67870	P67870
Q9Y6K1	Q99750
Q9C0F1	Q68DK2-5
Q86YP4-3	Q6A162
Q9Y279-1	P01024
Q9H0W8	Q2TAC2-2
Q86UD4	Q8NHQ1
Q719H9	P54646
P21549	Q9BYR8
Q9H7B4	Q16512
Q9BRK4	O43639
Q96BA8	Q8IY26
P04264	O76013-2
A1L190	Q16512
P22415	Q15853
Q96FJ0	P43357
Q8TBE0	Q9BYV9
P01008	P01008
O75031	Q7L5A3
Q5JR59	Q5TZK3
Q8N8B7-2	P05019-2
Q8N5A5	Q6A162
Q9BTL3	Q9NZC7-5
Q8IYR0	Q8NAJ2
Q3LI66	O43763
Q9NPJ6	Q8NE31
M0R160	O14964
P19012	Q1A5X7
O95822-2	P52756
Q49A26-4	O43559
Q9H2X0	Q9BYQ4
Q8TCJ2	P04843
O75391	Q9BS40
O15182	Q9Y6K9
Q9HCM9	Q8TBB1
Q14D33	Q13064
Q96LR2	O14964
Q9NV39	Q15038
Q6PH81	A7MD48
Q05209	P04626
O60711	Q8N3L3
P61981	O75592
Q96T60	O43524
Q49A26-4	Q9H7C9
Q99633	Q49A26-4
Q3LI72	Q96LM6
Q9C040	Q8IZL9
Q96JM7-2	Q6DKK2
Q15323	Q86VD7
P33993	P49918
P49368	P57678
Q8IVT2	Q5BKX5-3
P10276	Q16236
Q8N8B7-2	Q92997
Q5T752	Q6L8G9
Q969G2	Q9C086
Q8IVW4	Q9NRD5
Q3LI70	O75909-2
O00560	Q6AI12
P25788	Q86UY5
P19320	P54920
P51532	Q12824-1
Q96MT4	Q96EJ4
Q6FHY5	Q9NQ30
Q8IYB5-2	Q13952-2
Q13077	Q6PJG3
Q8IYX8	Q96JN2-2
Q96EW2	Q86Y26
Q96RK4	O15078
O14964	Q13515
O43790	Q15323
Q5TA81	P05187
P59991	Q9BYR5
P60411	Q3B820
P52597	Q86Y13
Q2QGD7	P61964
P18084	P06756
P84243	P45973
Q8TD31-3	Q96GS4
Q9UFF9	Q9NZN8
P80188	P24863
P31321	Q8NHY3
Q9Y294	Q8IWY9
O15083	P10242
O75461	P61244
Q99471	Q99932-2
P11686	O15393-2
Q96M69	Q96ED9-2
Q7Z6R9	O43609
P98175	Q9GZV8
Q8IWZ5	P59991
Q9H257-2	Q8IYH5
Q64LD2-2	Q5T124-6
Q5SWW7	Q6ZRY4
Q64LD2-2	Q9ULX6
Q93062	P32242
O15151	A0A0S2Z6X0
P62136	P62140
Q8IYS1	Q96D03
P55081	Q03252
Q8N8B7-2	P49023-2
P0C1Z6-2	Q96C92-2
P07948	Q07666
P60410	Q9BYQ6
Q58EX7	Q99959-2
Q96PV6	Q08117-2
Q9BRI3	Q9BZ11-2
Q07002	P14373
Q8N5A5-2	Q9Y2J4
B2RXF5	Q9Y3S2
Q9BRK4	P0CG20
Q9Y250	Q8N5M4
P27449	Q58DX5-2
P48668	Q7Z3Z0
Q08E93	P60410
Q969G3	P02533
P25685	P31749
Q9NXS2-3	Q5BVD1
P23352	P11362
P60411	Q9P0T4
Q8WXK1	P55040
O95678	Q9BSW2
P05187	P32242
Q9UIS9	O75925
A2RRL9	Q8IUQ4
Q96C03	Q9UMX0-2
P40424	P09067
Q9UQ35	P31946
O75928-2	Q8TF42
Q8IWT0-2	O95872
Q5TD97	Q8IYI8
P60371	Q8IYB9
P0CG47	Q15038
Q8IYN2	Q8N4L8
Q9P121-3	Q7Z3S9
Q9UQR1-2	Q58EX7
Q9BYE3	P48745
Q14CZ7	P43365
Q9Y366	Q96K37
Q05BL1	Q9UKG1
Q9H8V3	Q02241
Q96MH2	O00505
Q49AR9	Q8IUC1
Q6NUQ1	Q9H788
O43924	Q92834
Q6FHY5	Q92617-2
Q5T2T1	O14910
Q7Z3Y8	Q3SY84
Q8N6Y0	Q8WXK1
Q16670	P60372
Q96BR9	P10074
Q96B97	O94850
Q9NZC7-5	P12035
O15160	Q9BYR8
P56962	Q96AX1
Q9Y221	O43186
O14777	Q6P597
Q92843	Q92934
O75367	Q12933
Q13007	O96017
P55210	Q13177
P82094	P04150
O75663	O00743
Q9BRR9	A6NEM1
Q9BYR3	P32242
Q16623	O43169
P15884	P43115-12
Q8IWY8-3	Q9NWS9-2
P0DJD7	P04233-2
O43829	Q9BRL4
Q9UJ90	Q96EQ0
Q9P2A4	Q9NSK0
Q96LR5	Q8IZU0
Q8ND90	Q9H0A9
Q8NI38	Q6A162
Q15642-2	Q9NVV9
O14662-5	O75379
Q12983	Q04941
O43482	Q9H596
P49418	P48454
P60411	Q5TA77
P60410	Q8NE01
Q5T700	P43005
Q9BTL3	Q9NP55
Q9BYV2	Q63HK5
Q96P16-1	Q96P16-1
Q9GZU7	Q8WW24
P63000	Q13177
O75031	Q14657
Q9NP55	Q9UBV8
O75934	Q96MT4
Q6L8G9	P25490
Q9UNK0	Q96MG2
Q06587	O95931
Q9C029	P61019
Q9BYR7	Q9Y2K5-2
Q9C0F1	Q9BZW7
O60412	Q8WYB5
Q9BXW9	O00255
Q15691	P26367
P41182	Q86XK2
A2RRN7	Q3B820
Q8N7H5	Q9GZS3
Q6P1W5	Q63HR2
P27986	P35568
Q9BYR8	Q8TCT0
Q9BYV2	Q8IYR0
Q15788	P11473
P47897	Q9BYE0
O00560	Q15631
Q13021	O95415
Q9Y2X7	Q14155
Q6A162	Q96S52
Q15742	Q5TAP6
P14635	Q00535
Q05BL1	Q494U1-3
O95751	P31273
D6RGH6	O75496
Q9BQA9	Q9HBY0
Q96F86	O75928-2
O43482	P31273
Q96LM5	Q8N9Q2
P38919	Q86V81
Q9BQY4	O43251-10
Q96MF2	P32969
P35250-2	Q15915
Q6FIF0	Q12933
Q01105	Q12778
P26196	P15884-3
Q6FHY5	Q15973
O43809	Q5RL73
Q15323	Q01546
P17844	Q09472
Q8TBB1	P19474
Q9NTX7	Q12933
Q6PIY7	Q13137
O43581	Q8IUQ4
P10809	O76081-6
Q6ZMK1-3	Q07627
Q12824	Q92922
Q08043	Q86YD7
Q6JEL2	Q9H4Y5
Q9Y5E9	O43390-2
Q9H0C1	O00560
Q5XKR4	Q9UBL6-2
Q6XQN6-2	Q6A162
Q8IVP5	Q96E29
Q8TES7-6	Q8N6Y0
Q9UP95	Q8IYB1
Q02930-3	O43597
P48775	O60762
P62714	P78318
O75317	Q8TBZ3
Q9BWW4	Q9NUY8
A8MQ03	Q70EL1-9
Q12800	Q9BT43
Q8N2M8	P49761
P51800-3	Q6A163
Q96MT4	P32242
P61978	P79522
O94972	Q3B820
P14373	P09067
Q9H2L4	P02730
Q969Q6	Q8IYE0
Q9UBB9	Q96CS2
P14625	Q00597
P46940	O00592
O75477	Q7L5A8
Q9UMX0	O00154-4
O95402	P49336
Q5SW79	Q96L14
Q12797-6	Q6UW60
P82987	Q6L8G8
Q9NVV5-2	Q13323
O15294	O94763-1
P38398	Q99708
P57086	Q96ER9
Q15843	P62913
B5MC10	Q8N0S2
O43347	P55795
Q96T37	Q13137
Q5JST6	Q8IVT2
Q96J02	Q9ULV8
Q86UY0	Q6UY14-3
Q13322-4	Q96E35
Q15398	Q08379
Q05BL1	Q96CN9
O43617	Q96Q05
P51814-6	Q15287
Q8TBE0	Q5VWX1
Q9UJV3-2	Q8WTP8
Q3LI70	Q9BVV2
Q9NUL5	Q13422
Q13129	P45973
Q4G0X4	Q96HA8
P31749	Q14643
Q9Y5B8	Q9NRI5-2
P36873	Q96MX6
Q13422-7	Q99728
P49815	P63104
O75161	Q68CZ1-2
Q8TAU3	A6NEM1
Q63HN8-6	Q5T124
Q6RW13	Q8IWE2
O43296	P0C7H8
Q93062	Q9H0E2
O95477	Q86UK0
Q9P2G9-2	P45984
Q9NPB6	P63000
P33993	P01106
O00311	P14373
Q9NQZ6	Q9ULM2
Q8TBZ3	P62068
O75564-2	Q8WV44
Q9BYQ4	Q5TA78
Q9BQ89	O95751
Q9GZY8-5	P02786
P24522	Q8TAE8
Q13077	Q9P2K3-2
Q96IK5	Q8WTP9
P0DP25	Q8WXU2
P49639	Q9UKJ5
Q9UNS2	Q9BT78
P78424	O14841
